priority_rank,content_id,client_id,rf_score,impressions_90d,days_since_last_update,avg_position,reason_code,recommended_action
11257,content_0e00cf2d7787,client_f369cb89fc,0.6096755449904498,31,20,3.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
11258,content_33a2b874555b,client_8527a891e2,0.6096732323968507,19,102,20.6,low_volume_deep_serp,monitor_or_prune
11259,content_4226f64334c2,client_6208ef0f77,0.609643910892299,9542,104,20.9,low_volume_deep_serp,monitor_or_prune
11260,content_23c5b757d704,client_02d20bbd7e,0.6096252331412151,30,104,8.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
11261,content_92b73ecffd30,client_d029fa3a95,0.609596683661296,47,20,18.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
11262,content_cca221690495,client_4ec9599fc2,0.6095550998466778,166,104,5.6,low_volume_deep_serp,monitor_or_prune
11263,content_421617a9c2db,client_7f2253d7e2,0.6095481811634982,664,20,12.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
11264,content_24d5447f3b33,client_19581e27de,0.6095481811634982,670,20,10.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
11265,content_9d04f7cee5bb,client_6208ef0f77,0.6095464244050622,1606,104,8.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
11266,content_5aef8fa09ea1,client_f74efabef1,0.6095256993152163,320,20,17.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
11267,content_7f6b72253c41,client_f369cb89fc,0.609523060698675,37,20,2.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
11268,content_97ae9323b22f,client_f369cb89fc,0.6095127775309939,139,20,1.5,low_volume_deep_serp,monitor_or_prune
11269,content_7145eeb92fac,client_19581e27de,0.6095016650319227,10679,104,7.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
11270,content_da2369059c37,client_8527a891e2,0.6094680200407265,32,20,24.8,low_volume_deep_serp,monitor_or_prune
11271,content_948272ced19a,client_d029fa3a95,0.6094680200407265,34,20,21.8,low_volume_deep_serp,monitor_or_prune
11272,content_392af20d943d,client_8722616204,0.609460652337663,47,20,10.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
11273,content_0783add9a019,client_6208ef0f77,0.609441085275972,5101,104,24.9,low_volume_deep_serp,monitor_or_prune
11274,content_4a87ae4135a9,client_4e07408562,0.609437695787268,1971,14,9.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
11275,content_840a5e7eeacb,client_6208ef0f77,0.60941608078812,1483,104,14.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
11276,content_b385566ecb8b,client_9400f1b21c,0.6093979217745263,71,20,10.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
11277,content_76832657afd3,client_9400f1b21c,0.6093872874147592,665,20,8.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
11278,content_66f4465b333c,client_624b60c58c,0.6093608007109041,26,8,9.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
11279,content_6f1e1434cd30,client_19581e27de,0.6093456216872306,2449,104,4.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
11280,content_4554da2c961a,client_f369cb89fc,0.609313119793978,98,20,6.5,low_volume_deep_serp,monitor_or_prune
11281,content_e296ad157f69,client_6208ef0f77,0.6092754329685727,29458,104,25.8,low_volume_deep_serp,monitor_or_prune
11282,content_6c47522386ba,client_349c41201b,0.6092612080610288,16788,8,10.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
11283,content_6de6590b5119,client_19581e27de,0.6092488884004864,3015,104,4.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
11284,content_35ee1f3f82f9,client_624b60c58c,0.6092382069798664,22,104,5.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
11285,content_76fe8eb75ee2,client_6208ef0f77,0.609229587819934,674,20,5.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
11286,content_a13c4ab72d5b,client_3fdba35f04,0.6092151041729095,4219,14,12.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
11287,content_4ef888bc7987,client_f369cb89fc,0.6091988058767592,35,20,7.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
11288,content_78a2abf4013f,client_f369cb89fc,0.6091978712576218,30,20,13.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
11289,content_0afbee882cb3,client_f369cb89fc,0.6091660012768261,102,20,4.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
11290,content_ceedad7ba6dc,client_b4944c6ff0,0.609121588189317,640,20,4.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
11291,content_ef8db4dccf1f,client_6208ef0f77,0.6091209323553118,2307,104,13.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
11292,content_0f1d5c82c777,client_6208ef0f77,0.6091209249336023,1809,104,18.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
11293,content_ffa4677c6787,client_8722616204,0.6091165315819039,29,8,5.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
11294,content_db12c57ecd9b,client_19581e27de,0.609087180163444,711,104,19.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
11295,content_8be100975ca1,client_19581e27de,0.6090522285724902,10232,104,2.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
11296,content_371627f6f29f,client_f74efabef1,0.6089942704107711,1016,20,6.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
11297,content_c56021ff23b4,client_4ec9599fc2,0.6089641051356585,4490,104,21.8,low_volume_deep_serp,monitor_or_prune
11298,content_1c5b4e73b153,client_434c9b5ae5,0.608963939717462,150,89,8.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
11299,content_f4d784a6adab,client_6208ef0f77,0.608961745184623,1325,20,17.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
11300,content_b99f3def9646,client_f369cb89fc,0.6089410890357432,93,20,11.2,low_volume_deep_serp,monitor_or_prune
11301,content_e859812ce999,client_19581e27de,0.6089345548491605,29760,104,6.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
11302,content_0ef221c55893,client_6208ef0f77,0.6089330783770176,576,104,17.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
11303,content_2a8906e60351,client_3fdba35f04,0.6089109704472186,1191,14,20.2,low_volume_deep_serp,monitor_or_prune
11304,content_ce58f03a98f8,client_f369cb89fc,0.6088591987090797,1119,20,4.7,low_volume_deep_serp,monitor_or_prune
11305,content_8d69522bbbd5,client_349c41201b,0.608853837945044,3871,20,38.8,low_volume_deep_serp,monitor_or_prune
11306,content_3e048af23576,client_f369cb89fc,0.6087887337497405,32,8,3.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
11307,content_9bac9b1bf83d,client_9400f1b21c,0.6087806365603143,1090,20,9.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
11308,content_0a9276b27b32,client_f369cb89fc,0.6087226677025829,2669,20,8.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
11309,content_6f39f7db3a44,client_624b60c58c,0.6087069170487865,261,8,7.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
11310,content_f34e2388fbfd,client_19581e27de,0.6087006728847522,1145,20,8.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
11311,content_a18a8aaed4a6,client_f369cb89fc,0.6086940215366748,106,20,25.5,low_volume_deep_serp,monitor_or_prune
11312,content_c597b55dcad2,client_19581e27de,0.6086762027537423,2378,20,7.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
11313,content_247692a29d11,client_bbb965ab0c,0.6086558231016015,350,20,49.8,low_volume_deep_serp,monitor_or_prune
11314,content_051bbd12872c,client_19581e27de,0.6086381701689435,408,104,4.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
11315,content_51417f404ae6,client_d029fa3a95,0.6086309851392179,23,8,7.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
11316,content_4273cde22c94,client_4ec9599fc2,0.6086273786287693,1222,104,18.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
11317,content_2577dd515a24,client_a88a7902cb,0.6086132740448652,51,20,87.4,low_volume_deep_serp,monitor_or_prune
11318,content_9338d8607e8a,client_f74efabef1,0.6086055441018527,5381,20,13.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
11319,content_d0b2b5a0ef58,client_19581e27de,0.6085789667494464,6303,20,7.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
11320,content_4ca65dea3ecd,client_6208ef0f77,0.6085207708176302,6465,20,24.3,low_volume_deep_serp,monitor_or_prune
11321,content_7c4512fa4624,client_19581e27de,0.6085204386821254,2546,104,6.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
11322,content_4aaba8c6a050,client_624b60c58c,0.6085108517838238,29,8,7.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
11323,content_7c8d47858d8d,client_624b60c58c,0.6085108517838238,29,8,8.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
11324,content_de11d7173d6e,client_f74efabef1,0.608451011294018,507,20,23.5,low_volume_deep_serp,monitor_or_prune
11325,content_94466684740c,client_19581e27de,0.6084089824812025,11927,104,6.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
11326,content_6ac3ab740bbf,client_f369cb89fc,0.60839163809969,22462,106,4.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
11327,content_36f2a37368e3,client_f74efabef1,0.6083597181756072,33,8,45.0,low_volume_deep_serp,monitor_or_prune
11328,content_e51828014331,client_f74efabef1,0.6082930281568593,939,20,22.0,low_volume_deep_serp,monitor_or_prune
11329,content_6c40b8befe64,client_19581e27de,0.6082906555463191,21625,20,6.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
11330,content_2d82d4f4442e,client_f369cb89fc,0.6082328579888323,33,20,37.9,low_volume_deep_serp,monitor_or_prune
11331,content_8eebaed5093a,client_d029fa3a95,0.6082235230776876,47,20,9.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
11332,content_0af426466565,client_f74efabef1,0.6082225223695319,9,8,3.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
11333,content_ca2708a79e17,client_4ec9599fc2,0.6082209542552693,151,104,11.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
11334,content_c9e010f15592,client_8527a891e2,0.608108845673027,20,104,8.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
11335,content_6c1ca19fe1f4,client_19581e27de,0.6080933544126479,8796,20,4.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
11336,content_4be2a5ca82da,client_8722616204,0.6080890864093527,23,20,11.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
11337,content_ac2a5e5e77b2,client_19581e27de,0.6080816568900912,9971,104,4.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
11338,content_eedc16a08bf7,client_f369cb89fc,0.6080533789807663,29,20,9.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
11339,content_184d181a6127,client_f369cb89fc,0.6080428307844608,276,8,3.7,low_volume_deep_serp,monitor_or_prune
11340,content_3b2ffe259549,client_d029fa3a95,0.6079612461435898,54,20,28.5,low_volume_deep_serp,monitor_or_prune
11341,content_67fcb49435a1,client_d029fa3a95,0.6079327981122105,26,85,14.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
11342,content_9a29756fbe1e,client_f369cb89fc,0.6079321915799794,35,20,5.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
11343,content_8e8f6560d38e,client_19581e27de,0.6079317045081075,21668,20,5.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
11344,content_1081b5111cf6,client_98a3ab7c34,0.6079283846296651,21,1,10.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
11345,content_895ce765d29d,client_8527a891e2,0.60792387448384,197,104,29.7,low_volume_deep_serp,monitor_or_prune
11346,content_3c9411f7646b,client_6208ef0f77,0.607921317131224,2572,104,7.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
11347,content_64fa31b68bbc,client_6208ef0f77,0.6079057297681175,392,104,12.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
11348,content_44a7ad643b94,client_349c41201b,0.6079052834963966,1370,20,17.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
11349,content_832f74747f97,client_9400f1b21c,0.6078850566938969,554,20,6.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
11350,content_59e9745c7768,client_6208ef0f77,0.6078743696168288,5693,104,20.6,low_volume_deep_serp,monitor_or_prune
11351,content_85b466769266,client_624b60c58c,0.6078667672972251,25,8,6.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
11352,content_3535b372cd43,client_f369cb89fc,0.6078412363503511,29,20,10.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
11353,content_f54ab828ec90,client_d029fa3a95,0.6078412363503511,30,20,12.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
11354,content_844a2484a669,client_6208ef0f77,0.6078289545685273,195,104,23.8,low_volume_deep_serp,monitor_or_prune
11355,content_633963669c8f,client_8722616204,0.6078213070992982,17,104,13.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
11356,content_f01216059a6a,client_4ec9599fc2,0.6078109840143407,52,335,5.3,low_volume_deep_serp,monitor_or_prune
11357,content_9009d5d37434,client_6208ef0f77,0.6077961890939882,28318,104,2.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
11358,content_4c647cfc1ead,client_d029fa3a95,0.6077954273990244,37,20,6.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
11359,content_3e3c3aacb713,client_6208ef0f77,0.6077896343501101,1277,104,19.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
11360,content_5b5e85993c2b,client_9400f1b21c,0.6077830292946637,345,20,4.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
11361,content_0ddb2a698f66,client_3fdba35f04,0.6077788719743915,6694,20,11.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
11362,content_d92cff9249af,client_6208ef0f77,0.6077640075394356,9380,8,28.9,low_volume_deep_serp,monitor_or_prune
11363,content_ee9bf1dc39ac,client_19581e27de,0.6077595347726895,6499,104,10.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
11364,content_2d72e738a10f,client_6208ef0f77,0.6077540483034413,2132,104,13.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
11365,content_d756a0ce3b0c,client_6208ef0f77,0.6077242159883522,1996,20,16.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
11366,content_8d3971bfd976,client_f369cb89fc,0.6076768716616194,98924,20,21.8,low_volume_deep_serp,monitor_or_prune
11367,content_8b71a7c484a0,client_19581e27de,0.6076610108262791,22661,104,6.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
11368,content_1ab62c6506fe,client_6208ef0f77,0.607637964028638,1404,20,28.0,low_volume_deep_serp,monitor_or_prune
11369,content_9f191320f383,client_f369cb89fc,0.6076127188834889,241,20,3.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
11370,content_615f9ffe9296,client_6208ef0f77,0.6076029673390315,3701,104,16.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
11371,content_5e5271003234,client_f369cb89fc,0.6075899535470904,283,20,6.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
11372,content_25649b1ef065,client_6208ef0f77,0.6075898315567336,2052,104,14.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
11373,content_e3ca8d096199,client_3fdba35f04,0.6075713533375319,4692,20,6.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
11374,content_92d38baa8edb,client_9400f1b21c,0.6075405838523856,484,20,8.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
11375,content_ab1d4956bb92,client_9400f1b21c,0.6075124557951361,928,20,12.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
11376,content_0508d3d7079c,client_6208ef0f77,0.6075097303239544,2171,104,5.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
11377,content_fdb863373dd8,client_19581e27de,0.6074825033379375,2666,104,4.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
11378,content_10cc6a7e6155,client_d029fa3a95,0.6074800385867242,32,8,5.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
11379,content_cd2cedffb4fc,client_f74efabef1,0.6074751364845521,157,20,58.3,low_volume_deep_serp,monitor_or_prune
11380,content_a9c25751095f,client_3fdba35f04,0.6074730315344675,1298,19,6.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
11381,content_84f778c03303,client_a88a7902cb,0.6074392423308312,32,28,8.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
11382,content_ca8870144ab9,client_4ec9599fc2,0.6074135662741194,194,20,7.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
11383,content_daa18521fde9,client_19581e27de,0.6074027549667634,10520,104,6.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
11384,content_4a93113b6f2a,client_6208ef0f77,0.6073852237536307,3036,104,26.5,low_volume_deep_serp,monitor_or_prune
11385,content_2511d3d4a6f9,client_4e07408562,0.6073538049458777,1210,13,25.4,low_volume_deep_serp,monitor_or_prune
11386,content_50eb2a9aa23b,client_19581e27de,0.607328266750933,9572,104,4.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
11387,content_9cad724920c9,client_f74efabef1,0.6073236536452636,36,8,42.1,low_volume_deep_serp,monitor_or_prune
11388,content_7e3123b63249,client_6208ef0f77,0.6073139723277862,491,20,2.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
11389,content_123755578af6,client_f369cb89fc,0.6072849707480065,397,20,6.0,low_volume_deep_serp,monitor_or_prune
11390,content_ac23cfe2f09f,client_f369cb89fc,0.6072849707480065,357,20,6.0,low_volume_deep_serp,monitor_or_prune
11391,content_a44700af797f,client_f74efabef1,0.6072803461594509,4018,105,5.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
11392,content_6361fbc431f2,client_8527a891e2,0.6072773426514221,153,104,17.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
11393,content_f8eddc9dc2f1,client_6208ef0f77,0.6072725602485644,196,104,12.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
11394,content_617ef5ca22a5,client_a88a7902cb,0.6072441600070703,27,28,6.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
11395,content_6daa046e195c,client_8527a891e2,0.60720427746437,239,104,42.0,low_volume_deep_serp,monitor_or_prune
11396,content_5838521d1381,client_a88a7902cb,0.607196330590429,82,8,7.5,low_volume_deep_serp,monitor_or_prune
11397,content_abcfabac44c7,client_b4944c6ff0,0.6071721859420082,2337,20,5.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
11398,content_9168fdc19f06,client_19581e27de,0.6071665724785129,2641,20,10.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
11399,content_03813cfb4b70,client_19581e27de,0.6071513191681452,164,104,3.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
11400,content_fb127ea3d62e,client_d029fa3a95,0.6071451471131296,60,20,6.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
11401,content_7126efe00873,client_19581e27de,0.6071447562652899,21595,20,4.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
11402,content_7424684ce198,client_9400f1b21c,0.6071281989411313,3331,20,15.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
11403,content_ddb8962b4353,client_f369cb89fc,0.607121018454526,93,20,5.7,low_volume_deep_serp,monitor_or_prune
11404,content_b5baa012a86d,client_19581e27de,0.6071194877187526,1648,104,9.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
11405,content_caea5bed3a03,client_19581e27de,0.6070819367995299,5344,104,7.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
11406,content_42a96670a3a4,client_f74efabef1,0.6070818073133963,617,20,11.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
11407,content_5cd17e081ce9,client_624b60c58c,0.6070588200921914,37,8,6.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
11408,content_529bde510faf,client_f74efabef1,0.6070311665906405,329,8,43.2,low_volume_deep_serp,monitor_or_prune
11409,content_461eb9f35e52,client_4e07408562,0.6070244239454077,4669,25,25.2,low_volume_deep_serp,monitor_or_prune
11410,content_c53eafdb8772,client_8722616204,0.6070235648549616,21,104,9.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
11411,content_3dfc7619b055,client_6208ef0f77,0.607016558275226,606,104,30.2,low_volume_deep_serp,monitor_or_prune
11412,content_656372ca5b8d,client_f369cb89fc,0.6069941915257712,28,20,6.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
11413,content_449f11ffe520,client_f369cb89fc,0.6069941915257712,30,20,7.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
11414,content_b6ce2bd3721e,client_3fdba35f04,0.6069335673313865,444,104,10.4,low_volume_deep_serp,monitor_or_prune
11415,content_54bd2e27a6bf,client_6208ef0f77,0.6069200798195683,1755,104,18.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
